Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-A-1_run-1908_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-A-2_run-1909_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-A-3_run-1910_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-B-1_run-1911_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-B-2_run-1912_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-B-3_run-1913_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-C-1_run-1914_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-C-2_run-1915_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-C-3_run-1916_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-D-1_run-1917_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-D-2_run-1918_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-D-3_run-1919_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-E-1_run-1920_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-E-2_run-1921_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-E-3_run-1922_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-A-1_run-1923_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-A-2_run-1924_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-A-3_run-1925_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-B-1_run-1926_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-B-2_run-1927_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-B-3_run-1928_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-A-1_run-1938_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-A-2_run-1939_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-A-3_run-1940_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-B-1_run-1941_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-B-2_run-1942_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-B-3_run-1943_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-C-1_run-1944_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-C-2_run-1945_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-C-3_run-1946_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-D-1_run-1947_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-D-2_run-1948_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-D-3_run-1949_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-E-1_run-1950_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-E-2_run-1951_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-E-3_run-1952_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-C-1_run-1929_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-C-2_run-1930_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-C-3_run-1931_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-D-1_run-1932_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-D-2_run-1933_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-D-3_run-1934_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-E-1_run-1935_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-E-2_run-1936_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-E-3_run-1937_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-A1_run-574_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-A2_run-575_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-A3_run-576_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-B1_run-577_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-B2_run-578_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-B3_run-579_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-C1_run-580_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-C2_run-581_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-C3_run-582_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-D1_run-583_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-D2_run-584_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-D3_run-585_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-A1_run-586_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-A2_run-587_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-A3_run-588_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-B1_run-589_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-B2_run-590_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-B3_run-591_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-C1_run-592_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-C2_run-593_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-C3_run-594_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-D1_run-595_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-D2_run-596_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-D3_run-597_60 SPD_8-22-2024.d
Q13188;Q13188-2	Q13188;Q13188-2	STK3_HUMAN	STK3	Serine/threonine-protein kinase 3	1106.73	1156.03	1106.78	1354.51	1055.46	1054.06	1256.5	1101.67	1137.88	982.949	1374.22	1082.01	1168.64	1166.9	1357.41	1134.27	734.591	852.119	700.646	954.495	859.119	1480.2	1556.76	993.917		1006.02	1746.35		1313.19	1267.01	1919.25	1507.26	1553.4	1308.3	1097.56		959.309			1129.1	392.23	876.325	1219.39	1196.48	1010.09	1313.14	1238.8	1521.41	1340.93	1460.91	1180.63	1357.9	1679.21	1406.27	1022.89	1007.07	1040.21	1722.19	1818.36	1134.77	1643.2	1429.07	1292.88				1228.25	1506.57	1422.87
Q13190;Q13190-4	Q13190;Q13190-2;Q13190-3;Q13190-4	STX5_HUMAN	STX5	Syntaxin-5	7097.85	6729.24	6351.67	7568.65	6598.26	7045.87	6886.72	6661.95	6961.4	5825.65	5482.1	6129.68	6642.56	6406.48	5979.66	4794.17	4763.29	4671.04	4988.56	4370.6	4379.67	5254.95	7397.6	8282.28	6670.04	9671.75	7154.11	3275.41	6514.86	3409.94	6157.9	4997.25	6113.02	6468.28	6420.56	4788.83	6561.82	6256.1	6298.47	6350.33	5929.73	5445.87	6157.49	5259.3	5425.02	5900.69	7149.73	6630.25	5910.19	7385.12	6657.04	7001.61	8185.36	7880.42	7452.67	7200.04	6870.13	8137.76	7240.91	7888.68	10064.4	8384.31	9170.2	2024.93	5869.81	3622.33	6188.27	6971.23	7499.07
Q13200	Q13200;Q13200-2;Q13200-3	PSMD2_HUMAN	PSMD2	26S proteasome non-ATPase regulatory subunit 2	9562.4	9218.53	9459.29	9556.35	9681.64	9332.4	11292.2	11510	10194.2	8449.73	8632.68	8521.48	9133.06	8572.83	9227.84	9576.49	8528.54	8444.19	8572.42	8730.6	8529.56	9123.23	8739.34	9217.26	7348.01	9801.03	7399.18	8928.94	7547.87	8927.62	10307.5	8889.82	9626.15	8404.19	8274.13	7897.8	8593.99	8450.26	8110.14	8624.81	9618.63	8865.52	9221.89	8639.65	9865	14077.4	14942.9	14310.6	14525.8	15198.5	14275.1	12503.7	13550.3	13885.8	15303	14657.1	14378.3	9429.42	9132.75	9738.29	11427.9	10557.6	9686.11	8608.05	6031.66	6461.92	9519.67	10427.6	10615.7
Q13201	Q13201	MMRN1_HUMAN	MMRN1	Multimerin-1											176.1				81.7734	2827.98	2578.79	2607.59	3930.35	3921.58	3729.07							949.206						827.822	508.015	2579.57	2286.32	2625.03	2458.66	1455.88	2401.07	1889.95	2520.38	2542.61	1959.22								409.586	623.802			1112.09	494.997	1222.54	1263.27			514.962		3459.6		768.025	886.927	1236.03
Q13217	Q13217	DNJC3_HUMAN	DNAJC3	DnaJ homolog subfamily C member 3	4342.7	3542.07	3417.83	2981.78	3794.83	3093.99	2862	3897.01	3842.08	4377.08	3906.89	4670.69	3604.77	3333.36	3489.72	4431.57	3698.39	3546.23	3775.42	4336.02	4244.37		7705.42	4913.67	6266.2	7039.65	6548.14	5158.29	5673.09	6116.97	5426.46	5504.66	3613.66	5993.94	6310.96	6267.13	5697.02	6082.68	5358.69	4669.06	4611.14	4913.29	4634.59	4531.75	4087.39	6519.7	7117.69	5900.43	6984.9	6484.92	6827.73	6324.89	6622.51	6839.31	7282.79	8239.26	6925.86	6080.39	5181.57	5148.88	4739.89	4820.16	5324.68		7338.91	5109.9	4877.41	5740.28	5764.79
Q13228;Q13228-4	Q13228;Q13228-2;Q13228-3;Q13228-4	SBP1_HUMAN	SELENBP1	Methanethiol oxidase	155633	152578	153666	125046	122323	124850	115740	121293	118074	87664.6	87517.2	83917.1	97445.7	100125	97845.4	22790.9	23009.7	21231	22045	22978.3	24761.1	64600.7	61808	60223.4	70018.6	68855.1	67039.5	65885.7	54202.1	57614.1	41802.7	42138.7	43417.3	47482.6	49493.8	46334.7	36525.8	34121.1	34881.9	33013.3	32461.1	33894.3	41698.3	40289.7	40233.2	177936	178530	180032	230513	243403	250317	185478	187579	182075	220025	212787	214031	29079.3	26216.3	28155.8	41341.8	42627	44419.5	17637.6	19556.4	20096.4	28821.8	29304.2	30357.1
Q13232	Q13232	NDK3_HUMAN	NME3	Nucleoside diphosphate kinase 3	5927	5418.75	4259.68	8360.76	6833.04	8259.74	6668.03	5876.66	7223.42	9141.09	8987.7	9398.32	6823.6	6702.92	8501.66	2686.53	3960.42	3425.04	4282.99	3700.2	3985.59	8350.87	8437.48	6955.47	11619.6	9530.14	5929.1	7515.47	7869.85	7905.75	10576	10822.6	9357	7374.35	6704.21	5680.02	4986.59	5448.66	4978.81	5126.12	5391.92	4166.42	4897.03	4914.81	4005.52	14834.3	14606	13671.3	16276.1	14414.8	16432.3	12309.8	12598	12155.9	12829.7	12207.2	13413.7	4696.8	4553.95	5375.36	8616.63	5966.51	7659.07	6907.97	6642.74	7278.73	6075.83	5841.26	6191.32
Q13242	Q13242	SRSF9_HUMAN	SRSF9	Serine/arginine-rich splicing factor 9	41963.7	42939.1	43340.8	37491.2	36382.7	39244.7	47035.7	44043.5	39966.7	37982.4	38231.1	39016.2	37964.9	38399.8	37676.3	26117.6	28414.4	28000.3	26155	29887.3	27869.9	29134.5	27000.7	27739.9	21793.1	19769.6	22327.2	27238.3	25254.4	28836.5	33731.6	33527	30918.2	21250.5	20301.5	21804.5	31545.7	31473.2	30156.5	32602.9	33258.1	35697.7	30353.1	29588	30761.9	31697.7	32838.3	33091.1	31718.8	33013.4	33367.4	26647.2	28089.4	29623.4	33042.4	33632.6	32257.8	25736.3	24365	24446.7	21133.2	18893.2	19727.8	15327.7	17628.3	15056.4	18640.1	17913.3	19055.8
Q13243	Q13243;Q13243-3	SRSF5_HUMAN	SRSF5	Serine/arginine-rich splicing factor 5	9830.71	8055.12	9800.53	8367.61	11147	9283.01	8311.16	9180.51	9020.84	7875.56	7673.61	6518.37	8951.68	8391.91	6490.31	6038.8	5102.84	4812.9	5734.64	4774.83	5008.38	4738.72	4573.63	5096.46	4215.84	4880.95	3922.53	5478.73	4350.15	5200.99	6405.06	6300.41	4817.43	4341.93	4286.46	4271.29	4720.64	4824.42	5403.85	5350.6	5447.89	5528.76	5700.95	5965.81	4975.13	7635.09	7912.18	8689.87	6859.34	6975.89	7245.55	6945.44	7106.02	6635.79	7015.19	6277.35	6454.24	4626.25	4967.84	7019.07	6303.43	7507.57	6069.45	3155.56	3430.05	4599.27	4004.58	2789.9	3688.68
Q13247;Q13247-3	Q13247;Q13247-3	SRSF6_HUMAN	SRSF6	Serine/arginine-rich splicing factor 6	271116	273393	270225	223294	236540	209474	257629	262709	254897	189823	198036	218818	203714	230999	233466	132140	124697	127434	136774	128241	139914	139073	137564	124536	143775	135358	130290	118227	128401	123316	134915	126268	136130	83975.1	106232	99446	128367	130260	133194	135508	147291	132996	115026	125721	129681	152869	145468	147479	161975	149281	162112	152572	137135	145002	162002	145641	166804	122901	134441	124000	132672	111259	118173	110321	98698.1	101045	108843	118535	110686
Q13263	Q13263;Q13263-2	TIF1B_HUMAN	TRIM28	Transcription intermediary factor 1-beta	56895.3	59128.3	57516.3	46406.9	45245.4	45464	49323.8	50177.6	47235.2	51487.2	51818.7	48957.5	46769.4	45615.6	48608.6	22488.1	23455.5	21857.3	23550.3	23558.4	25136.4	42904.8	40039	39644.6	48956.5	51701.9	47293.2	41452.2	45357.2	44346	43075.6	43830.3	43524.7	33989	33703.8	39763.9	22819	24806.6	24160.8	24925	25260	25753.1	21966.8	21462.6	22627.4	20272.1	17926.8	17668.1	17272.9	20338.8	19453.9	18238	19813	18097.1	16486.2	16287.5	18412.6	22818.9	21413.4	21904.2	27910.8	24538.6	27016.9	21642.2	20647.6	21952.8	21840.9	21733.7	23570.7
Q13268	Q13268	DHRS2_HUMAN	DHRS2	Dehydrogenase/reductase SDR family member 2, mitochondrial	14204.2				8374.43																	36779.5	39227	36438.3	35392.7	35697.5	34849.3	29216.3	19526.6	22381.5	50259.7	48768.3	52299.8	36448.9	38036.2	37993.4																																	
Q13277;Q13277-2;Q13277-3	Q13277;Q13277-3;Q13277-2	STX3_HUMAN	STX3	Syntaxin-3				275.494							303.6	419.982				541.301		512.961				766.077			696.751									544.953		313.829										1183.32	1306.58	1142.47	817.692	706.13	760.68	1227.51	831.033		780.311	618.309	847.997			504.62			861.074					1342.57	
Q13283	Q13283	G3BP1_HUMAN	G3BP1	Ras GTPase-activating protein-binding protein 1	19904	21616.9	23004.8	15503.8	14952	15100.8	15397	15057.1	14251.9	14756.1	14683.2	14888.9	13482.8	13451.3	12462.6	6653.96	7552.06	7582.43	8195.06	8265.16	8647.13	12051.9	12769.5	12834	10807.8	10879.6	10387.4	13200	12130	13007.8	18710.8	17267	17131.1	10502.2	9763.52	10508.2	9297.41	8852.17	9275.54	8918.9	9812.58	9042.21	8393.94	8841.01	9502.94	9931.5	11978.1	11829.2	12165.6	11685.9	11425.8	11776.8	12624.6	11148.6	11354.2	10222.7	11607	10774.1	11380.8	9417.39	13824	11301	12363.5	8742.02	7467.9	7176.54	9978.6	8348.45	9344.86
Q13287	Q13287	NMI_HUMAN	NMI	N-myc-interactor	2328.53	1675.25	1773.07	1118.87	1179.19	1473.16	2255.54	1785.97	1457.67	3458.51	2289.59	2613.47	3442.1	3040.93	3007.8	2544.99	2959.1	2847.92	3161.7	2745.25	3565.1	2279.57	3307	1830.63	2413.39	1732.82	2135.46	1938.08	1653.39	2461.69	1363.97	1747.78		2711.52	2401.12	2036.23	3423.96	2925.8	3526.48	2962.08	4331.58	2901.37	3310.95	3777.13	3504.74			1141.09	1381.73	1678.03	2701.6	2153.91	2721.93		2333.3	2024.2	2446.06		1568.61	2322.51	1765.76	2223.2	3491.84				3566.16	1766.93	2988.82
Q13303-2	Q13303;Q13303-2;Q13303-3;Q13303-4;Q13303-5	KCAB2_HUMAN	KCNAB2	Isoform 2 of Voltage-gated potassium channel subunit beta-2				456.152	972.363		370.811	1042.68	1632.75	1202.76	1043.47	886.174	516.892			3363.59	3285.39	3119.66	3087.37	3320.09	3523.51																2534.89	2800.84	2545.35	2386.61	2217.29	2275.52	2708.15	2718.25	2256.44			2464.38			899.197	1344.37	1225.52	1344.52	1501.46	939.912	725.981	1578.34	1611.34	1672.85	276.019		1482.35					982.15	
Q13308;Q13308-4;Q13308-6	Q13308;Q13308-2;Q13308-3;Q13308-4;Q13308-5;Q13308-6	PTK7_HUMAN	PTK7	Inactive tyrosine-protein kinase 7	28972.6	30363.4	29261.6	17020.3	17503.8	17149.9	19897.5	20046.3	19607.4	32011	32003	32526.1	33897.4	37114.6	34887.2	3872.88	3167.99	3414.53	2971.63	3816.71	3000.82	33326.9	32815.5	34318.8	18856.3	17221.7	18339.8	21081.6	24616.5	24605.8	27210.5	25791.4	21722.4	21360.6	19057	22262.9	4264.36	3634	5742.25	4018.21	4403.19	3901.39	5970.88	5047.98	4841.54	7579.99	7147.04	8361.07	7574.78	8079.46	8044.77	9581.48	8368.44	7636.7	7936.25	8519.7	7569.21	36605.9	33767.6	32570.6	21566.8	21458.9	19680.9	23919.1	20216.1	19577.8	21995.6	23164.7	21691.1
Q13310;Q13310-2;Q13310-3	Q13310;Q13310-2;Q13310-3	PABP4_HUMAN	PABPC4	Polyadenylate-binding protein 4	7304.73	5949.61	7085.81	9604.26	9783.24	9737.38	6943.75	7294.44	7356.13	9528.79	10116	9709.53	8522.6	7991.6	8609.35	6452.39	5070.56	5201	5124.86	5277.16	5845.89	7558.55	7277.05	6858.61	5819.64	6193.98	6344.93	6811.81	7625.83	7474.83	7496.39	6659.29	6520	6299.19	5991.38	6258.62	5201.92	5158.9	4964.02	4794.56	5028.32	5732.93	4848.69	4619.04	4877.25	5426.59	5340.04	4724.38	4681.42	5589.48	5885.94	4929.16	5831.15	5426.89	5468.54	4381.94	6135.95	9460.46	8557.63	8815.78	11041	10028	10993.5	8275.38	5759.91	5713.87	8140.83	7980.94	8478.62
Q13315	Q13315	ATM_HUMAN	ATM	Serine-protein kinase ATM	3295.91	3244.75	3730.91	1843.44	2252.89	2149.5	3739.67	3316.51	2765.69	2971.45	3552.87	3362.31	2590.64	2930.61	2872.26	11264.6	11719.8	11954.7	11769.8	10996.7	11764.3	2713.9	5965.78	5456.1		4819.36	4020.25	3820.94	6016.59		6961.19	4783.04	3847.43	6080.27	2971.22	4598.44	9794.02	9452.19	9846.16	9716.61	10995.5	10739	10364.9	10409.2	10127.9	3704.59	3572.85	2804.17	3181.82	3360.06	3501.16	5941.82	4216.94	4617.6	4671.46	3582.31	5865.11	7246.01	4605.88	4304.55	4728.62	4569.08	4929.18	5473.83	4512.41	4950.91	4985.78	3908.03	5376.64
Q13330;Q13330-3	Q13330;Q13330-2;Q13330-3	MTA1_HUMAN	MTA1	Metastasis-associated protein MTA1	5296.21	5277.61	4674.51	4820.88	4503.63	4710.56	4420.12	4693.94	4328.02	4260.7	4753.43	4360.02	4348.45	4175.54	4197.72	3345.43	3632.67	4479.63	3942.75	3977.39	3433.66	2735.3	3512.83	2736.04	2622.86	2490.65	2747.4	4210.58	4272.98	2735.9	3181.19	3171.85	3365.88	2259.52	2911.07	2255.57	3652.38	3524.38	3255.63	3909.69	4006.65	3992.08	3452.66	2799.4	3104.48	3065.09	3011.83	2604.82	3728.96	3302.18	3892.71	2935.18	3324.05	3214.91	3561.97	3210.28	3968.43	3760.89	3566.38	3268.9	2883.42	2942.67	3467.38	3318.52	1893.56	2749.05	3558.9	4231.73	2979.54
Q13332;Q13332-2;Q13332-3;Q13332-4;Q13332-6	Q13332;Q13332-2;Q13332-3;Q13332-4;Q13332-5;Q13332-6;Q13332-7	PTPRS_HUMAN	PTPRS	Receptor-type tyrosine-protein phosphatase S	1239.52	991.749	1082.27	1187.65	1246.19	1341.42	1080.2	868.227	1867.58	909.677	882.973	1165.16	828.813	709.358	1015.17	599.496	586.487	494.363	757.635	432.379	1070.73	911.674							1486.42			796.482			1109.89				657.071		678.13	892.054	982.657	1392.19		1051.4	744.192	935.701	785.859	1097.07	823.967	1301.83	1194.22	892.443	1068.54	738.866	1027.24	862.314	1149.55	1456.06								1581.87	1130.57
Q13347	Q13347	EIF3I_HUMAN	EIF3I	Eukaryotic translation initiation factor 3 subunit I	13548.7	13216.8	13201.6	14424.2	15189.1	15145.3	14145	12978.2	13747.7	14398.8	14408.7	14346.6	14296.3	14376.6	14347.8	12933.3	14458.8	14756.1	13620.5	14894.9	15232.4	12148.5	12970.5	12626.6	13962.9	14147.8	14829.8	13345.4	12829.1	13200.5	13022.6	13137.2	14138.1	13378.6	13639.2	12215	19152.1	19882.9	19056.4	17032.1	17000.7	17763.8	16116.4	17165.9	15704.8	13258	12926.6	14235.7	13617.3	13759.7	14375.1	13029.7	13786.7	13078.9	12498.8	12584.5	13233.6	12994.2	12834.1	12980.3	11066.2	12191.9	9585.74	10620.5	10357.2	9553.42	12059.8	12356.6	10847.9
Q13356;Q13356-2	Q13356;Q13356-2	PPIL2_HUMAN	PPIL2	RING-type E3 ubiquitin-protein ligase PPIL2	841.989	644.506	877.117	1153.61	810.585	966.017	605	1191.11	766.109	1116.51		995.73	1110.19	814.826	650.427	1339.98	1510.45	1500.64	1619.36	1598.79	1585.17									1613.13							937.665	1108.31	1008.76	1904.8	1377.78	1726.74	1317.02	1217.7	1063.14				771.654	817.168	782.433	598.403				627.613													
Q13362-4	Q13362-4	2A5G_HUMAN	PPP2R5C	Isoform 4 of Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	625.093	474.454	723.139	588.458	637.19	433.202	567.944	616.431		619.431	447.268	479.648	301.889	365.819	564.146		252.224	550.376	451.726	496.385	491.394											391.014						423.586				263.908				676.004	538.246	374.474	534.373	308.217	456.387		1203.47		536.174	508.176	271.301					668.251	205.963				390.951		
Q13363;Q13363-2	Q13363;Q13363-2	CTBP1_HUMAN	CTBP1	C-terminal-binding protein 1	8402.88	7862.45	6862.61	8767.99	7787.6	8724.43	9055.26	10098.5	8831.92	7412.58	8630.56	7290.17	8450.49	9228.16	7764.97	10732.9	10042.3	9409.22	10940.8	10408.2	11086.1	13162.1	13024.3	13661.9	11842.5	10746.3	10897.5	11020.5	10284.3	11664.2	12586.1	12709.8	11780.2	11578.5	11699.5	9411.02	13679.7	13489	10839.3	16483	15669.2	16712.7	15913.6	15783.9	15722.5	7794.48	8489.72	7836.69	7991.02	7661.68	8180.01	9415.53	9461.22	10016.1	10478.1	10537	11453.3	10515.7	10870.5	10063.5	10129.9	11598.8	10286.3	6651.63	9821.73	7302.52	9370.84	9170.38	12208.1
Q13367;Q13367-3;Q13367-4	Q13367;Q13367-3;Q13367-4	AP3B2_HUMAN	AP3B2	AP-3 complex subunit beta-2								711.548													382.363	278.2					1196.75										753.82								472.922	1828.08	2011.52	2017.62	2795.9	3230.8	2641.52	3212.2	3505.07	3123.01	3027.58	3168.91	3067.71												
Q13368	Q13368	MPP3_HUMAN	MPP3	MAGUK p55 subfamily member 3																																														409.874	355.837	406.776	712.301	658.767	691.94	423.526	682.01	511.23	328.061	821.598	567.616												
Q13395	Q13395	TARB1_HUMAN	TARBP1	Probable methyltransferase TARBP1	973.297	1127.41	1221.28	720.366	688.871	877.969	855.229	1178.56	730.064	524.557	820.36	1023.45	634.454	594.726	560.429	673.714	1010.09	804.798	586.586	986.808	894.704	1235.8	702.607					903.416		387.19	830.383	463.826			447.735		719.945	837.127	960.893	854.835	972.116	1013.46	573.88	632.81	645.988	808.629	727.604	936.514	1082.11	1124	846.079	1454.95	824.369	1111.85	1332.65	1022.54	1054.59	748.387	577.515	438.419				706.174	1921.71		653.087	649.448	988.758
Q13402;Q13402-2;Q13402-5;Q13402-6;Q13402-7;Q13402-8	Q13402;Q13402-2;Q13402-3;Q13402-4;Q13402-5;Q13402-6;Q13402-7;Q13402-8	MYO7A_HUMAN	MYO7A	Unconventional myosin-VIIa	1770.34	1262.91	1854.66	1506.32	1907.51	1094.53	2176.7	1783.29	2039.12	1324.05	996.54	1161.66	465.961	1393.51	1114.58	1520.26	1114.63	1020.89	1423.97	1276.54	1137.03		1357.07	1857.03		1050.38	1706.22	1305.9	1422.62	1584.96	952.572	1078.32	1991.6		1403.29		488.307		405.183	800.74			1021.26	1729.66	1234.2	888.426	627.398	828.978	1419.71	1224.02	959.611	2114.51	1171.22		430.597	939.356		634.686	1026.87	649.073	986.185	973.71	1214.12	1280.22	2133.99	1225.12	2356.07	1171.94	1858.21
