Class,EGFR,HER2,AKT1,MTOR,MKI67,CASP3,PARP1,HIF1A,HMGB1,MLKL,GAPDH,ACTB,TUBB,ALB,ENO1,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44
Tumor,13.17548954127102,12.523583987705265,14.920064848144504,12.49032399119673,9.95263930524343,10.825588761593668,9.176828166104988,8.365897902083997,,10.25466710540408,11.591380835331101,9.683784911966123,11.405900581491746,10.128510132647982,6.766583708112398,10.918223131549121,9.186737615687626,8.784193658330967,,10.200789811650434,9.89909821619596,10.145578544365632,8.729363035946918,12.65494130711452,10.258862421693674,10.237959849809975,9.869428764875826,7.575192943851524,8.988151660687947,8.164340779432898,8.020512899634827,7.687656320020036,9.047187210187298,10.030725474243347,7.866708518274271,11.04976522656809,10.446188722189195,9.65243676427686,13.243139792652869,9.639102463733574,11.197315611705376,10.314198746762019,12.15810610372071,11.626877181011917,9.549998025903763
Tumor,12.388326852293451,11.772237314650651,14.53143784874317,12.085712062633398,12.576987202198687,12.10090909200664,10.21766738369722,11.871116368957582,9.755287099004894,8.260693919221872,9.062514722554731,9.951702241102538,,7.517400828235207,6.99649611933202,11.520861421337706,10.57799926145808,10.413487762577953,10.252535401418719,9.17884754675256,11.191500539599618,7.391084081184073,6.873860658477091,9.697525742294841,,8.673828737273606,7.610005889231568,10.885997789680996,,11.041132697190593,11.958557365325134,7.594622262419437,10.319977185506769,10.37438964603787,11.11663853600065,9.19988109513943,10.083746040132166,11.10050166786855,10.656626321254269,12.338421297748217,8.697320545709754,10.310536683646022,9.870575272155072,9.6902261893386,10.882208124400673
Tumor,13.682860091672854,11.52263171295692,13.346392402649025,13.714489332850036,15.108679889699507,11.090679393646157,9.679716612264503,9.691199827944436,11.553701246754882,8.84933201789724,8.64266908886615,10.330563708756415,7.75887329154708,10.52305802039106,10.704527627512737,9.63040924627727,12.112062425056674,11.691958463937695,8.832682209411542,10.983642848378343,11.47681227391741,10.124153021897106,9.352282804215678,8.336819149467129,9.16265840598288,8.370237577609178,11.368699210276203,9.617289573108481,,11.890452828814173,10.318268342903858,11.765612296101164,9.474161324616123,10.579683819610219,10.308110411801497,8.947726428182069,9.535993141363628,12.122783768201307,9.482694235300304,7.5060439514945605,9.480645461154007,8.870605825582139,10.683884198480571,10.922190748917767,10.537193379335717
Tumor,12.852303746727138,,13.861692045191388,11.726064253772435,13.596147324852414,13.954993167203897,8.456123945315511,,12.135915071146012,10.672980357177412,10.446910706748413,9.462134960357972,10.339379410224176,10.0776513844375,11.966150001653165,11.375428112588231,10.903358717699371,8.975921575645046,10.343439446171645,9.076878628585359,11.842701263553264,8.927526312799555,9.798233975591017,8.369859482798706,9.252797352724748,9.23585541151996,9.770921144412585,8.650556907346736,11.82344303867362,9.719402549991301,9.199571016019865,11.154530115343018,13.243598484535232,9.393646108635535,9.63226872381591,,10.993042653394324,11.433057408268994,9.930432959569446,9.342449263583541,10.800940332338484,11.109505049594233,12.331063700302872,9.126200167707621,11.278503524611397
Tumor,12.06535483652481,9.802347298999798,14.403021639453426,14.222293597165661,13.282467443895218,11.41947627484408,10.894084313569156,8.549511145217794,11.01201811125051,10.744945838050224,7.495239212361108,,9.434013226194732,11.493351420420002,9.495999576857395,9.200182819699274,9.88161713780719,13.18258683339094,13.019415069647462,9.198200507989192,11.871013201996902,10.035050950878393,13.027472356458826,11.729306432334358,10.41858317119122,10.12207308283935,10.912584403252627,10.725260090021965,8.346046478383474,10.31172008632867,9.022478211263843,9.20545924632255,11.671828292978844,,9.318219768048696,8.18219581260975,8.835930756102403,9.910836014268115,12.528788847005398,,10.44214643796306,10.610678950651238,11.833958877893453,,10.61196631737784
Tumor,15.457202017737924,12.489139697988344,14.7129418854939,11.278140751675418,12.48975246159111,9.64397728269182,8.916849299382157,11.458589814137108,11.542767862502364,11.60354109305474,10.569610975512973,8.151130383432541,9.506537129276895,11.508820753485491,11.48903276218895,11.795042174191629,10.471136546800802,9.727109104705471,7.051787898721649,11.29397092666789,9.851281861171676,8.119333114948448,11.14409206806197,12.129330189471828,11.30090521847503,11.01238380166431,11.400106456782325,5.9040536743086465,12.581741867026171,8.812394640789304,8.944009281441096,9.29334615548024,9.46485303071401,12.25061159529295,10.815749750114547,8.98224373933686,9.209271313611417,13.741554561329846,10.52955298916635,9.352263579327108,7.567200644665823,7.486458746444228,8.324669089330138,10.143756816948137,11.664120973223753
Tumor,14.699365725767173,14.55987917398858,14.862481089108666,10.740678744237687,14.726240135536258,10.701434506647205,9.81985232063755,9.541036578577526,9.777598716571925,7.6803740161386855,8.001753118905873,13.812648024806318,8.122792519145847,7.3500815667458905,8.919499704508215,10.688692695059927,10.841777862911812,8.46407058168018,,9.183091268851484,10.285438418488178,9.56011217980649,,9.026302594251055,6.701304034511269,9.667700046866186,9.885346569942527,7.8872539120328895,,9.617114311071312,7.2197854248286655,8.842699931662441,8.795476841324831,10.269608207103584,11.867836438399515,10.070821126297904,11.739381360625305,9.666291036505486,10.55686331377241,10.100195718673756,13.61715837106086,9.771473485088238,11.173717895285588,10.304086004295067,11.688421228107075
Tumor,13.9177116934212,15.302809825346056,,12.716376482158674,10.99256011877309,9.561228515034351,10.16671937339167,9.07940295541971,7.0341972831184805,11.541062891767613,10.670957114972802,10.090376478345464,11.880787479271618,8.794508314242808,9.80365012806901,10.239314095157248,9.377245977754699,8.806504197807728,11.312154985193386,10.426013228698233,10.936024158150149,8.76455698033724,11.244968273318477,9.06509310032477,10.370829283390913,12.969382014659654,11.27811709951604,10.508828977023603,12.025743625920997,9.145508127971842,10.735968310559475,8.752222654322615,9.457379870253993,12.386074295284237,10.410496677239447,12.110749458224557,9.846088469614113,11.831203896610386,10.077590517043795,10.200675647961404,10.036287243304768,10.540861228482223,9.611696266963753,7.91636094377408,9.946435048713417
Tumor,13.213456876739587,14.941406433914949,9.293720119537465,15.556931984082867,15.58824392534997,11.028424363319278,10.231374344778754,8.46954871914548,12.926224763042311,11.851962868325176,10.376166800093683,10.428497714657633,9.836777210391134,10.891597964531611,9.933468183861143,10.461852356665174,10.65699788714778,13.645455120296951,8.634724898027198,10.239961735378014,11.84116781367192,11.240014901830344,11.01616868060825,14.516980905317894,11.631862740471131,9.06284918603655,,9.942499791717285,9.345653005076034,10.119011144148773,10.506997181043904,10.410075150355835,6.314099211235131,,11.074018480772494,12.465447033020121,9.394441335821563,9.401733813883807,9.86627632853651,12.58698201346013,10.08057426150885,6.637390581780434,12.681458357075488,11.037458057556803,8.060443502480178
Tumor,12.243282928225435,12.785393080136554,12.66850795009261,15.673137248820089,10.20812356223256,9.48488733488379,10.166725417523208,9.895883272515034,8.804954130265404,11.784896568327667,9.761817580644678,9.569188180320918,10.519223967325072,9.579573088030855,9.169463904378897,8.61172127735816,13.285091888562944,11.18987107187245,9.426520982036553,11.907025385738217,10.785218581140672,10.057769674427915,8.456420966839007,8.758312875300078,11.452711634750901,11.12836211170393,7.940542627662119,9.388514547305213,11.019939324094302,11.668598474893965,10.77164118253402,9.315507920597337,,9.683836298129664,10.572992759355202,12.217142228256357,8.826649723533531,10.421488016049102,9.854900153245215,9.605779125010748,9.790247445259288,,10.869280812052423,,10.97445153629655
Tumor,13.674552963724146,,8.473727813789393,12.627490371605406,11.795205422569547,11.496166239510844,10.580683627931881,10.39079742181235,9.323657381609824,10.782466274736535,12.327658746614631,6.971100116495343,9.77531211281465,12.017773586935077,8.281772026150051,10.200265257782336,8.975005999258403,9.598576388372532,7.340184217836196,,10.225895449922934,7.833379319902546,10.627932192331135,10.312001339793367,8.966762204498384,12.952298698531308,10.774144064444394,11.93533047280766,9.758305781160317,7.562474800556254,6.51459841091163,8.479183345916862,12.021808097038969,9.235234016052123,11.561796903629922,8.250333184827424,9.006125060159432,9.222263794421456,10.337735623395984,7.9717196980029525,,9.650273705344496,7.985676166876891,7.360610572949601,10.04284320049699
Tumor,11.391352719151413,16.01058860427133,15.246803472277477,10.311594062231727,12.806955199744989,10.103552501336774,11.601705024733274,9.312598731209183,10.765651499154048,10.46767983087647,10.391214777870397,9.07614377576543,11.778560911835832,9.388057421396043,9.378817494977016,8.919760398228913,9.010336660682395,9.640410784614927,10.674624056771657,11.175030021731882,10.192959023773804,12.124407858225787,10.176507096668738,7.306676782597616,8.268308768006118,11.050031689988463,9.511963740153927,9.40938921552868,8.553302209880549,9.399616553069752,9.421883480909894,10.735896785193624,9.633049702475061,11.914751505801522,9.017575444294554,10.306648164806996,7.516344909321472,10.98847898766788,7.868821662276652,10.855038175070536,7.239044192969105,8.449696021895491,11.256809842368085,12.346486509572212,5.925535604270615
Tumor,11.49022174348152,14.8418916992547,14.95938634606595,12.362521330204366,15.028730229276816,10.87813066151067,10.165028072563812,7.12427058718403,13.14398093570319,10.393571444290096,9.53551048201811,12.192613181622196,8.624970870747415,8.359666786104535,8.54017184745187,,10.040156099132552,10.960211760988447,8.123437266167851,10.45492800599534,9.096159733829378,9.83795659574719,11.813715916097667,10.739286437073769,,9.075831789920576,12.888205172530615,11.008121260902204,9.36278374547954,11.71163699383976,10.853417527724403,8.105484289344831,10.300036848912503,8.547745629206652,6.939945502151467,9.350962130253212,11.70105741647221,12.21153734334278,9.233913075525965,9.571882136734462,12.094202958667866,11.005974780927044,10.734208744067738,10.209214592903546,11.087176010762244
Tumor,13.42538521791652,14.296921616551971,11.90058287849122,15.363570259501234,10.569335723340616,11.587145261018103,8.55589565399271,6.444949198266956,9.731680042584818,9.492596490299256,10.6747737195784,10.973706982068414,8.75838606894808,14.079868214001177,9.697996175172003,7.467700707731949,12.374225373731244,11.09261059856506,10.613293020748195,9.34704394318352,10.068734674026482,6.747133002089807,9.593422748126994,13.685175658036185,8.568474601267626,10.265159222105096,7.472659071780955,9.218948117659,8.102212332645118,10.640980280650375,10.323749166467127,8.045534435064924,10.132428472507218,10.185644135849806,10.262384116615973,,12.347566321821091,9.079232393693564,9.540467019184328,9.740106344070231,8.046841166560334,8.488309435219566,10.844862909842387,12.8874336926541,8.44054189588643
Tumor,16.888730878685468,12.603758947593928,16.054557303033754,14.136512111145551,13.278443219443712,9.359487818041982,10.023767001565572,8.933622871235508,11.418512271926819,11.676795720350164,9.024250700571127,7.539297493423604,9.508226579018885,12.982684717759138,10.347933657409577,11.730184308469848,8.608290155720397,9.270691880182357,9.533912962820116,8.243353271726905,10.250285058689903,8.772367957788514,11.423413077321044,10.133813848661525,12.2213253869441,,9.20337729699311,9.388875842957669,10.694821450474235,9.366963408912618,12.583620884702897,9.723856844368871,8.641874417874456,9.758597586527435,9.51155015172832,11.392371715204327,9.382288470120505,7.719394228001176,10.266280097428739,9.023724547902809,8.267852725240052,10.033872737678093,9.801824415738015,9.669495961096423,10.390633691686075
Tumor,12.032814988448564,13.235744201877196,,15.149879214221874,13.881665214408779,12.624641456162532,9.257673647588344,10.535736248232219,11.694563410324106,10.804331187510417,10.210662291015408,10.504085336577448,10.7612953854174,,9.977949222052517,11.105720213438907,9.872875427438943,8.522881546938896,,11.316185668097042,8.632718402325938,9.6334221452561,9.145432524019128,9.252821758967723,11.300665603034371,9.502564080683719,12.874144639307367,7.349963564025853,9.9554793635635,8.002760610291364,10.491209278377369,10.67113001230853,11.348537841921182,,10.647082553384976,8.689797715503794,,9.337093391691594,8.103185160728094,11.083436091737724,9.612143548686214,11.286399301764815,11.393522087291524,11.966994462273872,9.239796023465482
Tumor,10.271407367090006,15.316470789537847,11.848739949552003,15.91828459583489,12.114402134256274,11.033014907510521,10.064657986342503,9.937816973781999,9.517571278634396,8.334160924830964,10.995693448005866,9.411911768402755,10.317195283585328,12.89862671861363,9.194705581141921,9.553436280670047,9.755586228439212,9.408556164946464,9.455083831946775,11.046562171955774,11.98504608905611,10.194819312651934,11.109793987561714,9.740827315660939,9.703023445890011,9.400190091453437,8.852981991975698,11.854581156488214,9.24712435392546,10.916570309248279,,10.06881472011509,9.99879196199964,8.756379305740303,9.47989113820731,8.397138710513603,10.025149416131518,7.359147427046861,9.913352935966662,10.97640250487953,9.980558673566643,8.949692220791038,9.026051645776372,11.81223036519714,10.237299583473018
Tumor,14.375588766766654,15.609278117982674,11.964715943942904,11.620627407129865,14.774483066088255,8.714177720779766,9.114351855977976,10.155459269245679,9.623225371733735,6.528998318165112,8.148098826242087,11.513108029283467,9.878087369421866,11.099063456344679,8.782584219490614,8.332293871432444,11.083086084053107,11.944704620515386,8.690955951637829,11.526651662558562,8.535387187907592,7.544562717689098,10.878769945673216,8.567584780365626,8.184691896470405,8.217216399470997,,7.449058198038362,10.891292618193798,,10.720990396007748,11.811541994588124,11.45622941112567,8.638531855315215,11.011196845236112,11.666843372008746,11.221255397955979,11.333611586005018,9.774116657892595,9.027755699066653,9.64815544422555,8.95221904937959,11.505047440875853,,11.235592571143407
Tumor,11.417610964712537,12.417688115066861,11.771318035503679,9.057443036283837,14.297747183088054,8.403231450378069,9.440491734921652,8.54275023479193,9.388795185920584,10.88325924466297,8.564941286505949,9.319430215235581,10.792598523784113,11.022446239363546,9.40904302247294,10.442950526102356,11.22610280797344,8.414841298287971,8.929459806762278,9.439228307262699,,10.280291934500703,10.09691661608489,8.457966207114735,11.306345370875574,9.25160867461263,9.600175367492671,10.292960109777432,12.959486776267429,9.038324876636512,,9.438154846944062,11.741428153726073,10.223871338504827,10.563836756423198,,11.691207136013986,8.995337836497248,10.784189699931051,11.729009774188704,10.30879815038246,8.771625661409859,8.477885211616071,10.67766863493205,8.270562509166979
Tumor,12.071051999263695,,15.057652670594553,14.659359287400791,11.401502705159702,8.05493714472084,11.224394202208734,11.013428113911854,10.704084749329276,10.562913382283103,,9.73358481862647,,8.735622226878483,10.575179769452468,10.178818961462017,9.796921914647069,11.368761936818737,9.848429918450753,10.989439852244946,8.216974072329249,11.260314671069848,10.906266223297495,13.242726911706619,12.40135553875024,11.404531228676303,,8.672114068658807,8.912493286285782,10.764224941240252,11.941356096292726,8.183639273769977,,10.05011173056246,8.296689740185373,9.365781797059311,11.867143782004758,11.082186944180348,11.24429784467479,8.523253728935362,7.381125164424436,9.356461672059638,6.508590089486202,10.678894188738207,11.121056609615199
Tumor,11.323209897849832,14.080644479265572,14.716456916075508,12.896967683722995,13.18152142949176,9.29821033870957,11.399218355389706,11.09854796020646,10.85844321305523,9.158167259755988,12.048565391331035,10.271810759207927,10.74335578456215,12.595940559167598,10.993551330455906,9.820340772398303,9.252920920257273,7.39917434860797,7.650403470453504,11.283691168129913,7.0361821001830425,11.516938157061935,,8.702528215139928,10.272367133990702,10.864292497781749,10.137942163387779,,7.911856177561327,10.756248866107757,9.086627413078324,7.392816105735917,8.259660212831795,9.213271847305146,10.034881900266342,8.648370507221367,9.240856033704093,9.406046570187012,8.680674705544362,9.150164966565706,10.859432428469676,12.473441406627561,10.312500166498252,10.197447616523778,9.879433862121045
Tumor,12.218210253392321,15.382994453156437,13.838445526456706,11.85279793377423,16.688506523989656,12.438180762658408,8.488575255174478,11.381028957832994,12.453069000163905,11.073795402655929,9.736055931145232,11.168238841659822,8.781221473159277,9.531183766211447,8.9010311630911,7.979199257718891,10.062266728962317,10.456068678181772,10.993524252163198,3.282216566791784,10.2740444784472,10.118282061660635,8.363898560108751,9.333360220099625,11.131434505598925,10.146098419091059,9.9733700222073,,13.472258413186527,9.63614027455127,10.370157357187733,8.662617199714052,13.217169452624876,9.190278684803719,7.2881628812283346,10.93267379486055,7.584742436409485,11.94254347482135,10.883940430187014,8.458128673262202,11.005867952221578,9.499288315119069,10.640173877252698,,7.985736861323577
Tumor,14.469742655246545,15.861503520391036,12.47752746305849,11.763467562794293,13.469269683819988,8.014933175063023,10.829208704929268,11.35304373451384,10.72332071851353,9.745357913325561,8.462763358704422,13.094947270816094,8.713837924900188,8.678270519456323,7.312223349333392,7.867352745413263,10.52442454201791,9.35983115486301,8.704172283166844,8.803297953267124,9.22936457366622,9.003421699502077,12.104000643933105,9.442060339723461,10.218681872781671,10.088810261139646,10.139739071365915,9.444070603447337,9.288606235616726,10.964666947870258,10.329508369172512,8.862196177718562,5.710222506709179,9.08956454797731,7.959503169119965,8.61509032552554,8.016807645924516,11.739340825160358,11.728733674675134,11.137047680538172,9.499209511121851,9.001148019736117,7.7582988327586415,11.371592793284119,11.302933822730832
Tumor,12.053526613035356,13.488710044861866,9.741043985080708,13.317336323390187,9.961906590986935,12.14323990370383,7.972422974386962,8.830575653137139,7.342212189158726,9.694657859690063,9.627196790266598,11.470231178617794,8.578650358034977,8.372018208619426,10.12025501660357,6.886823992042315,11.997229784723517,8.017540643521409,12.725496021541165,,7.859678997511962,10.874621525277542,10.788263081101768,10.824625142834249,10.150883241112998,13.359582894998596,7.975735486969901,12.042387085490557,7.586642699583069,12.477843190721124,10.528909576018737,12.339048148716266,11.338192547949278,6.738078088362365,9.493001947529232,8.120175140034716,12.240648724541982,11.200895294559189,,9.381274604948407,10.635291769093085,8.562783468606721,10.42199031992256,9.815099625728951,8.77483803968174
Tumor,13.299443214512214,16.713850827911138,11.810364266813364,14.431828637409428,11.20895138208487,10.876025512688207,9.074249449093415,9.55043236806447,9.69879175743511,12.042014983415381,,9.491234037576442,9.875666212266482,12.844124865327702,10.840130278906452,9.084330696826202,12.247227837836634,10.270845811282003,8.705678171575592,10.590558620046993,9.774748746227088,4.926678455812111,10.496120987800355,8.386946077603135,8.091007747322909,7.085359965803923,10.192285747271985,9.778703925194906,11.42362393562129,8.803771192403051,9.278045721124421,12.96935095198657,,11.823845891311553,8.830314569888749,14.672123504166589,11.083232149565314,9.058031858321826,7.909366064614629,10.613874179080389,7.135286954457525,11.032774654265829,7.909405265704865,8.54521320589696,5.796083814357193
Tumor,13.327000870148733,14.208966408827628,12.326463829452617,11.812101767036506,15.26588637931625,9.75692826819805,9.217301972880396,11.20483834078678,9.339521394857837,10.661824007396852,8.829597871058127,11.22423684078966,11.185725442722665,9.32022686748356,10.22838853413666,9.9627899387084,9.812357823513244,8.218050388956577,8.429002297382091,9.422084199941052,10.103239705318089,8.67463417109106,,6.565967317693021,10.00435093732115,10.115670404351356,11.22809325402936,12.134006248378153,11.026590275315307,12.696126939907117,9.956076615777972,10.06944380929034,11.210021356349952,9.839703752788216,9.50361737462805,12.06132446401191,11.085553050854587,10.989612764557151,8.703592492148456,11.415576608816174,10.123435509755684,8.515518677860088,11.045391196629174,,
Tumor,11.331994639319243,12.08191986412941,14.305730699252315,13.773047742921529,13.617012794023765,11.978705298163051,10.765377929314127,11.536012382608867,11.45845227290419,9.529406232768956,9.652521267793851,8.749812114567938,11.246126216699329,8.158569141731995,8.67104005195242,9.894978341789631,10.164889419866949,10.879996614138097,,9.454451513826015,11.084565660090107,11.371457971966766,7.450307600864715,11.604315436754158,9.509772485590274,12.397109869060678,9.024728272110423,,10.972041566295875,13.196218587426,7.565871226953833,11.257589457973616,10.840485826492566,9.951072421407794,13.109995901308062,7.130081486261866,11.668667586513795,11.459294736632181,11.796135493033614,11.60608342293852,10.353041944078239,9.542387960702225,9.084438934773369,10.881577093232005,9.990639185841568
Tumor,14.498654097399065,,12.123916729162472,14.980978587367812,13.20658402799232,11.813825827802685,7.970386083049629,10.930811604581168,,11.81380225346716,11.853835464848594,7.884622303440624,8.851636518171215,8.915785544209813,11.893870283742068,9.108878714442568,11.035013137355627,9.008216301015858,11.613175573364561,11.762038562427884,12.504850819955443,9.742836924729925,10.0041830440028,9.791320788710236,10.039571723302064,9.361585991897746,11.585585752435287,8.858975970278143,9.783132451083038,10.288889756589898,10.735665643603118,8.2137749299255,9.631185426166484,10.033126985721152,,9.679618563142578,9.84676528555294,10.206159573569398,11.573808315726225,6.922647359701149,10.159074513327898,,8.759220713318316,,
Tumor,13.365871096569702,13.04286161125967,12.220166996158113,9.751255212715563,9.16517961939117,10.86925897291355,9.632697424099197,9.759549975178972,9.013996726448095,9.587507281834629,11.788048897801435,10.197948334902858,11.589275485559,9.768419575875043,10.028979066588562,10.488301308822788,10.789838826875943,8.728889038669228,9.961286667072054,8.986973660531365,12.263523065236049,7.4136657143425975,10.879120735469773,8.839930070585549,8.297598848956667,9.546654944797103,11.9354559040895,,7.293637528542705,8.583467288150045,10.185543542634417,7.574970390382758,11.08184228801151,7.628207213080032,9.276709783396205,11.2284809128945,9.246666850637704,7.985235751189093,9.863759934683635,9.260036447313865,11.817678596727628,11.23296962212119,10.75949360840979,10.03233212824028,9.671762160478632
Tumor,12.071133989124386,10.405801400607649,12.857742019244366,12.63177752270987,13.629578140450288,,9.271603703691683,11.399647181056835,8.387577889216631,9.259041685399922,9.507422037047295,11.733194239279086,10.04659262118951,9.973923780206919,11.305769595333212,9.216909846927312,11.312740550198452,10.596699344049675,11.856251053806888,9.43141600648178,9.558327576320456,10.213232456894447,9.908795527238501,11.151507054761675,9.675319253961652,8.409490262412781,12.031799297913054,12.872836757026333,7.64869760695444,10.720273445062533,11.120707281682721,10.365034822086573,12.360823029094512,7.987156780437896,9.15444086836036,10.160218600809742,11.379807513227366,11.810970462423587,8.191172895041264,7.335489348331791,11.169345525784001,10.174847241829177,10.246561386726171,11.205745070216354,8.785088584634769
Tumor,10.878452196874825,15.046546416352442,12.677372158477342,12.348832062710532,14.095488109341021,10.785310704543617,7.830557800736553,11.000593604666042,10.6552165336451,,13.373836708301377,8.574184282338624,11.101775118577637,10.41631627339863,9.379596984736713,10.135362968487545,10.800491209162411,14.282024653508227,7.82718592990624,5.933336220563135,8.484786377743703,9.954811024034708,10.998234720030378,10.14469903694851,9.771712746718542,12.305002623286478,8.813676101366477,,10.930801134443637,12.249413781970713,8.585620926751378,9.471704404923445,,10.450292858158756,10.481398727744407,,10.12121977691142,7.724095904041305,11.416290219119594,8.630002371241204,8.095749373769264,11.05297008364555,8.848195290996593,9.101648505045276,12.10373169116139
Tumor,15.638299404185993,,9.01106515968736,12.648075248244933,11.70608106930449,,10.612742245685869,10.012472657842203,7.805079100612094,11.428003564465564,11.571318151878975,9.118978569590688,10.913367332354666,11.370251067526365,7.196996116390698,9.227148149516534,6.733907308513361,10.951065599830839,10.669759144872437,9.017077698895848,9.774645238758179,9.447808771667024,6.939487848491813,11.950488415364692,10.382762376691897,9.78359438852652,9.79331828004808,11.061596000169798,,8.686943507068781,10.319451010291935,11.673359297227915,6.384967385650482,11.494108508678448,8.937973837263257,9.57013703959566,10.050717544347034,8.342742256340724,8.13961109913953,10.311315811534596,12.842267568329037,8.580710796010749,8.568913194289774,8.164393951906517,9.661667060994368
Tumor,10.684427683275581,10.968516564558197,13.293168524368221,11.373457618596943,16.39428772292802,,11.697156617453034,12.959472355855137,11.797131945234561,11.610682713443758,11.194240633956898,10.320657321323253,11.768205569391151,9.609122869275705,11.297832842608768,11.661670880345465,10.762768510965872,9.596054694078848,10.732193553188841,9.445985880736034,9.184268076547923,11.181505230153109,10.21930338814183,11.16365897178256,10.22888146288844,10.764231139494191,,9.756841209613874,9.394638717782223,10.644663751128071,6.131774471859041,11.063298876691622,8.706826407363238,12.513857715041764,11.184622304407709,11.374132708226846,11.409529607364627,9.311198449292121,9.609863063612492,7.462145093301575,12.241777221875331,8.06772678449525,9.977755062386034,11.837560965077031,12.30136757938341
Tumor,12.769686133798174,10.793823577433162,13.239268128695795,14.529761723903777,13.757383225283197,9.541662147608706,9.79290781756059,8.958933335477596,10.238073395125403,11.20268745119625,10.394874810944579,,11.685709632612717,10.38478235949762,10.046503409411166,10.116499334413044,8.184437869397886,8.364895796890764,9.813648631963467,8.893875583128068,,11.285062472521794,11.058595911525874,10.58882587677287,11.267121997954797,11.545492578762016,11.491254397845896,11.454256350096125,8.20177813763524,7.163288557036607,8.829658626002479,9.31481367782664,11.392897781570367,9.855271413059809,9.280273578952979,10.245300559154233,10.803746525742463,11.163621763639657,9.380461456426833,8.564478505099038,8.832171659824915,10.180186271418354,8.421599536309003,11.422451965687273,8.436006840538564
Tumor,10.546794866197043,,13.155190426665452,12.203177845701953,12.738780328467872,10.604694333345199,11.510805367814855,9.064980094810267,10.76888111697952,12.693663664914858,11.156984567566402,8.81016830137702,10.502285905490462,8.047570079174566,8.26344288767906,12.23763229571469,10.611861820110953,12.307570246268433,10.639225624640252,9.181884070474972,10.064771721028276,10.402197364985778,13.320416805431234,11.05453490156107,,9.709961316935894,10.70919249965418,8.3679016493186,9.973293339593448,9.692780743649372,10.728696910336692,9.851784230950642,7.902876780082639,9.931791147304322,11.15235333157955,12.167802592664279,11.443163670827838,7.606387954806937,7.995572302242681,8.414135781099622,12.25840557051869,10.742481414433513,13.958981876667206,11.926633288614784,10.143085895863777
Tumor,12.247685728232334,14.286594613475799,14.125735697282307,15.33612045555262,13.070893754259446,13.287981071505293,9.933470679099019,11.774816354417661,10.50509122614683,9.468529154879118,7.054598381305443,8.141712106163908,11.765103308973876,11.128505944074341,10.8889786381086,12.331229864955247,8.531177809788458,9.29195881725895,9.393450571804888,7.991875388346113,8.801255757987569,8.391250344839378,,8.654611911932983,9.90126662213899,12.680651361079976,8.47112855084195,11.610194137216268,10.331773365228996,10.655455640682892,10.217179734297169,7.219742154847601,8.42250577654543,10.860369326902854,10.069284841651797,7.531444630854619,9.673792980101924,,8.119259894396091,9.405043821806306,12.277547191357945,,12.3799912935035,9.435479562118227,11.622527615010164
Tumor,10.2865113694425,13.774084248634892,12.933268445328773,13.796424736937908,,11.032350012774131,8.487862502103734,10.474644681980479,10.037637032337939,,9.039778828409245,8.040710804159609,7.5320117530085255,9.571479663833477,9.359689178737517,9.549065222787526,,,9.779477415064923,11.696928950039595,10.576421183992295,8.63081939051207,10.01269825202986,12.318289813388686,11.522752928997335,11.803763495584315,,9.284104216595281,12.46007656022202,10.839231078244216,11.39635295494369,10.162805010933848,8.449920288254331,10.592420612291384,12.54092212353719,11.212380487973139,10.830752992454805,8.710168070895595,12.284565597986955,12.020860403631684,7.326614642721159,11.393373210782885,9.625816279776974,10.437515199108459,8.773609258230234
Tumor,14.977236688099357,13.248474740011503,13.213699867360338,11.612174920618376,11.465633886275638,10.643367272566943,10.164579775216861,13.57295220384037,9.029802689251516,9.495671266003658,8.925269625172927,12.1445906670916,10.159709325677834,9.757927156653688,11.155448893051833,8.694760576360885,7.986752217677132,10.427723549857397,,8.895285635395798,10.533415904494017,12.774793296080114,10.671465460295686,7.026692671884378,12.125660809228044,12.984036130918902,10.793699987889,10.256979730236754,7.678790574391172,8.701672095288098,9.539594305645656,8.898338360244436,9.235889033738669,,,12.279187119758785,10.111658455065019,10.756806564648706,10.763950628752228,10.57397060154653,10.071179674120971,11.49920530239717,11.81376339620465,6.905154097064591,7.8442799145712865
Tumor,11.310941735357275,9.888495497858356,12.983763633768076,12.754936541886382,13.114628431277712,7.763273128893182,9.378644469724817,12.134013897359965,9.622904994380232,10.887967395544566,9.899041472452465,10.172325619637888,9.826740533734496,11.114488514962868,8.768673861549924,10.256573278113914,9.134536084541608,11.005302791380101,8.338053887677674,10.975827723095206,10.312832953132084,8.102939433880564,12.619179822171482,10.836759253028085,8.371493602429004,10.235119339851085,7.541008123992846,7.428336286692606,11.794372654374815,8.199860667358498,11.18100745065775,11.750884243984789,8.52395942991122,13.11996438519273,10.139081474986414,10.072536705483655,8.50267562221796,8.529791927481181,6.709070467990191,8.834719090747853,11.749393736087423,8.472669142719216,8.603136389010068,8.07065786675351,7.958103886570684
